text,label,source_id
"환자는 병원에서 거의 잠을 자지 못하고 응급 상황을 대비하며 불안에 시달렸습니다. 시간이 지나면서 환자의 상태가 호전되었지만, 그들은 평범한 생활을 할 수 없게 되었고, 이는 큰 상실감을 안겨주었습니다. 환자는 심리적으로 이전과 같지 않다고 느낍니다.",moderate,dsl_00000116
"특정 자세를 통해 분노의 감정을 해소하는 방법에 대한 설명입니다. 다리를 벌리고 서서 팔을 머리 위로 올린 후, 스트레칭하고 점프하여 손을 다리 사이로 내리는 동작을 반복합니다.",minimum,dsl_00000117
"특정 상황에 대한 보안 기능을 추가하고, 정보를 다양한 플랫폼에 제공하고 있습니다. 컴퓨터 감시 의심 시 보안 가이드를 참고할 수 있으며, 10월에 첫 번째 행사를 개최할 예정입니다. 또한, 보안 분야 파트너십을 통해 정보 및 자원을 확대할 계획입니다.",minimum,dsl_00000118
"두 사람이 작년에 만나 가까워진 후 함께 생활하기 시작했습니다. 한 번의 파티에서 한 사건이 발생하여 한 사람과 제프 사이에 갈등이 생겼고, 관계가 중단되었습니다. 주변 사람들은 두 사람의 관계가 매우 굳건하다고 생각했기 때문에 놀랐습니다.",minimum,dsl_00000119
"본인은 불안 증세 완화에 도움이 되었던 약을 복용 중이며, 병원에서 갑작스러운 약 복용 중단에 대한 우려가 있습니다. 현재 실업 상태이며, 할아버지, 할머니와 함께 거주하고 있습니다.",minimum,dsl_00000120
"화자는 과거의 상처를 잊고 지냈지만, 가족 구성원의 문제와 부모님의 무관심으로 인해 트라우마를 더욱 심각하게 겪고 있습니다. 화자는 부모님을 더 이상 믿을 수 없다고 느끼며, 혼자라고 생각합니다.",mild,dsl_00000121
"글쓴이는 때때로 자신이 특정 정신 건강 문제를 겪고 있다는 느낌을 받지만, 실제로 그러한 문제를 예상하지 못했고, 이후 의사로부터 공식적인 진단을 받았습니다. 글쓴이는 비슷한 경험을 가진 사람들과의 소통을 장려하고 있습니다.",minimum,dsl_00000122
"어떤 남자가 새벽에 소파를 끌고 다니는 것을 목격했는데, 촬영이 어렵고 직접적인 해결책을 찾고 있습니다. 도서관 근처에서 일하기 때문에, 당분간 그 지역을 벗어나지 않고 문제를 해결할 수 있는 방법을 찾고 있습니다.",minimum,dsl_00000123
"어떤 사람이 차를 타고 있을 때, 차에 장착된 오디오 시스템의 소리가 갑자기 너무 커져서 불편함을 느꼈다는 내용입니다.",minimum,dsl_00000124
"평소 구매하던 제품이 품절되어 다른 곳에서 더 비싼 가격으로 구매해야 하는 상황입니다. 은행 계좌 잔액이 부족할 것으로 예상되지만, 정확한 부족 금액을 알 수 없어 어려움을 겪고 있습니다.",minimum,dsl_00000125
"최근 남자친구와의 대화를 통해 자신의 내면에 숨겨져 있던 외로움과 부정적인 감정을 깨닫게 되었고, 현재는 무력감과 절망감을 느끼고 있다.",mild,dsl_00000126
"어떤 학생이 학업을 중단하고 다른 분야로 진출하기로 결정했습니다. 주변 사람들은 그녀의 결정을 지지하거나 우려했지만, 결국 그녀는 자신의 결정을 따랐고 다른 지역으로 이사하여 새로운 삶을 시작했습니다.",minimum,dsl_00000127
"고등학교 졸업반 학생이 대학교 지원 과정에 어려움을 느끼고 있습니다. 아직 지원할 학교를 정하지 못했고, 에세이 작성과 필요한 서류 준비가 미흡하며, 마감일이 임박해 스트레스를 받고 있습니다. 또한, 대학 방문 경험이 없고, 자신의 활동 기록에 대한 불만도 있습니다.",mild,dsl_00000128
"처음에는 함께 여행을 많이 다녔고, 현재는 대체로 만족스러운 생활을 하고 있지만, 진정한 행복인지 의문을 가지고 있습니다. 지금 느끼는 감정이 일시적인 우울감 때문일 수도 있다고 생각합니다.",mild,dsl_00000129
"몇 달 동안 만난 남자친구와 사소한 다툼으로 헤어진 후, 상대방이 연락을 유지하며 안부를 묻는 상황에 대해 혼란스러움을 느끼고 있다. 상대방의 행동이 통제적인 것인지, 아니면 아직 감정이 남아있는 것인지 판단하기 어렵다.",minimum,dsl_00000130
"현재 상황을 받아들이고 삶을 개선하기 위해 노력하고 있습니다. 안정적인 관계를 유지하며, 희망을 가지고 있습니다. 약물 복용으로 인한 부작용 때문에 의사와 상담하여 약물 용량을 조절하려고 합니다.",mild,dsl_00000131
"강박증 치료 전문가의 온라인 자료를 소개하며, 강박증의 다양한 형태에 대한 치료법을 다루고 있습니다. 노출 및 반응 방지 요법을 강조합니다.",minimum,dsl_00000132
"오랜만에 친구의 모임에 갔는데, 고등학교나 대학교 시절에 알던 사람들이 대부분이었고, 그날 밤에 후회할 만한 실수를 저질렀다.",minimum,dsl_00000133
"한 친구가 연인 관계를 요구했지만, 상대방은 거절했습니다. 그 결과 두 사람은 관계를 단절하게 되었고, 상대방은 친구로서 그 사람과의 관계를 유지하고 싶어 하지만, 관계가 끝난 것에 대해 슬픔을 느끼고 있습니다.",mild,dsl_00000134
"은행 카드 재발급 후 정부 지원 휴대폰을 받기 위해 운전면허증 재발급이 필요한 상황입니다. 다양한 결제 수단을 통해 상환 의사가 있으며, 현재 양말이 매우 필요한 상황입니다. 필요한 경우 경찰 신고 접수 번호를 제공할 수 있습니다.",minimum,dsl_00000135
"전 남자친구가 과거의 일에 대해 거짓 주장을 하며 상대방을 괴롭히고 있습니다. 상대방은 이러한 주장을 부인하지만, 전 남자친구는 근거 없는 이야기를 만들어내며 책임을 회피하려 합니다.",minimum,dsl_00000136
"10대 후반에 우울감을 느끼던 사람이 직장을 그만두고 대학에 다니던 중, 수업에서 만난 이성에게 호감을 느끼고 적극적으로 다가갔습니다. 두 사람은 빠르게 가까워져 함께 시간을 보내고, 결국 동거까지 하게 되었습니다.",mild,dsl_00000137
"불안감을 느끼는 사람이 상대방에게 자신의 외모에 대한 걱정을 이야기해야 할지 고민하고 있습니다. 상대방이 이해해 줄 것이라는 주변의 격려에도 불구하고, 상대방의 생각이 바뀔까 봐 불안해하고 있습니다.",severe,dsl_00000138
"현재 관계에 대한 불만족감으로 인해, 혼자만의 시간을 갖고 스스로를 위해 관계를 정리하는 것을 고민하고 있습니다. 다른 사람을 만나기 위한 목적은 아니며, 현재 상황에 대한 진지한 고민의 결과입니다.",mild,dsl_00000139
"최근 극심한 불안감을 느껴 학업, 대인 관계 등 여러 면에서 어려움을 겪고 있습니다. 일상생활에 어려움을 느끼며 정신 건강에 대한 우려가 있습니다.",moderate,dsl_00000140
"어린 아이들과 함께 있는 상황에서, 누군가가 물건을 던졌고, 화자는 아이들을 보호하기 위해 몸을 숨겼습니다. 그 후, 상대방은 화자에게 심한 언어폭력을 행사했고, 화자는 아이들이 듣지 못하도록 귀를 막았습니다. 상대방은 화자에게 폭력을 가하진 않았지만, 살해 위협을 가했습니다.",minimum,dsl_00000141
"3년 교제했던 남자친구와 헤어지고 쫓겨났으며, 남자친구가 회사에서 문제를 제기하여 해고당했습니다. 현재 실직 상태이며, 가진 돈이 매우 부족하여 어떻게 생활해야 할지 고민 중입니다.",minimum,dsl_00000142
"불안 증상으로 인해 극심한 괴로움을 느끼고 있으며, 약물 치료에도 불구하고 증상이 지속되어 자아 상실감을 느끼고 있습니다.",mild,dsl_00000143
"어떤 여성이 형과의 장난 중에 다쳤다고 주장했지만, 설명이 석연치 않아 보였습니다. 이후 그녀는 부러진 손목을 들고 나타났습니다.",minimum,dsl_00000144
"만성적인 불안 장애를 앓고 있으며, 수면 부족은 증상을 악화시키는 요인입니다. 새로운 직장으로 인해 불면증이 심해지고, 그로 인해 불안감이 커졌습니다. 의사의 처방으로 약을 복용하기 시작했지만, 부작용에 대한 우려로 복용을 꺼렸습니다.",moderate,dsl_00000145
"개인적인 어려움을 겪고 있었지만, 이사를 하고 상담 치료를 다시 시작하며 현재는 경제적으로 안정된 상태입니다. 더 넓은 곳으로 이사할 계획입니다.",minimum,dsl_00000146
"과거의 잘못으로 인해 극심한 불안감을 느끼고 있으며, 가족들과의 대화로도 해결되지 않아 어려움을 겪고 있습니다.",moderate,dsl_00000147
"최근 관계에서 어려움을 겪고 있었으며, 친구들의 도움으로 현실을 인식하기 시작했습니다. 과거에 학대를 당했던 경험 때문에 다시 잠드는 것이 두려워졌습니다.",moderate,dsl_00000148
"31세 여성분이 직장 동료(28세, 남성)와 친해져 함께 식사하고 연락하며 퇴근 후에도 자주 어울렸습니다.",minimum,dsl_00000149
"내면 탐구를 통해 깊은 의식 상태에 도달하는 경험에 대해 이야기하고 있습니다. 다양한 방법을 사용하여 깊은 상태에 몰입했으며, 그 과정에서 통제력을 느꼈다고 합니다.",minimum,dsl_00000150
"17살 이후 혼자 생활하며, 가족과의 관계가 원만하지 않습니다. 경제적인 어려움으로 인해 대학교를 중단하고 친구 집에서 지내고 있으며, 대학교 재학 중 뇌진탕과 곰팡이 독성으로 건강 문제를 겪었습니다.",minimum,dsl_00000151
"장거리 연애 중이며, 결혼과 자녀에 대한 불안감을 느끼고 있습니다. 미래에 대한 걱정과 다른 사람들에 대한 상상을 하며, 비슷한 경험을 한 사람들의 조언을 구하고 있습니다.",mild,dsl_00000152
"휴대폰 요금으로 무제한 통화, 문자, 데이터 서비스를 이용하고 있으며, 노트북에서 인터넷을 사용하기 위해 특정 앱을 사용하여 핫스팟 기능을 활용하고 있습니다. 이를 통해 더 많은 채용 정보를 확인하고 있습니다.",minimum,dsl_00000153
"학교에서 실시한 대피 훈련에서 평소와 달리 긴장감과 진지함이 느껴졌습니다. 학생들은 보통 훈련을 가볍게 생각하지만, 이번에는 분위기가 달랐습니다.",minimum,dsl_00000154
"자신을 정신적으로 아프다고 생각하지 않지만, 외상 후 스트레스 장애를 겪고 있으며, 앞으로도 계속 정신적으로 아픈 사람으로 여겨질까 봐 걱정하고 있다.",minimum,dsl_00000155
"현재 직업 외에 다른 일자리를 찾고 있으며, 주변의 도움으로 상황이 나아지고 있습니다. 보내주신 음식에 감사하며, 나중에 다른 사람을 돕겠습니다. 최근에 더 많은 물품을 받았습니다.",minimum,dsl_00000156
"오랜 시간 동안 친하게 지내온 친구와 사소한 다툼이 있었지만, 대부분 잘 해결해왔습니다. 최근 친구의 말에 상처를 받아 힘들어하고 있으며, 친구의 사과를 받아들여 관계를 회복할지 고민 중입니다.",mild,dsl_00000157
"화자는 현재 상황이 어려워 쉼터를 가고 싶어 하지만, 종교적인 이유와 정부 지원 문제로 인해 적절한 쉼터를 찾지 못하고 있습니다.",minimum,dsl_00000158
"새로운 직업을 시작한 계절, 비슷한 관심사를 가진 사람을 만나 빠르게 사랑에 빠져 함께 살게 되었다. 서로를 위해 집안일을 하거나, 요리를 해주는 등 행복한 관계를 유지했다.",minimum,dsl_00000159
"글쓴이는 로맨스에 대한 갈망이 있었지만, 내성적인 성격 때문에 다른 사람에게 마음을 열기 어려웠습니다. 최근에 좋은 사람과 관계를 시작했고, 상대방은 글쓴이의 불안과 우울을 이해하고 지지해 주어, 글쓴이는 조금씩 마음을 열고 있습니다.",mild,dsl_00000160
"최근 성관계에 대한 불안감으로 여자친구와의 관계에 어려움을 겪고 있으며, 불안 증상으로 인해 걱정이 끊이지 않는 상황입니다.",mild,dsl_00000161
건강 보험 가입자가 의사를 선택할 때 고려해야 할 사항에 대한 질문입니다. 이전에 의사를 선택한 경험이 없어서 조언을 구하고 있습니다.,minimum,dsl_00000162
"두 커플이 함께 살고 있으며, 한 커플에게는 네 살 딸이 있습니다. 한 쪽의 아내는 다른 사람에게 지속적으로 불만을 표현하고, 생활 환경이 좋지 않아 건강상의 위험이 있습니다.",minimum,dsl_00000163
